"TR_No","TR_Date","V_No","Cheque_No","Invoice_Date","Remarks","Invoice_No","MF","ChequeNo"
"5977","11/4/2018 12:00:00 AM","","","","","0","0",""
"5978","11/8/2018 12:00:00 AM","","","","","0","0",""
"5979","11/8/2018 12:00:00 AM","","","","","0","0",""
"5980","11/8/2018 12:00:00 AM","","24572129","11/8/2018 12:00:00 AM","","0","0",""
"5981","11/8/2018 12:00:00 AM","","","","","0","0",""
"5982","11/8/2018 12:00:00 AM","","24572128","11/8/2018 12:00:00 AM","","0","0",""
"5983","11/8/2018 12:00:00 AM","","","","","0","0",""
"5984","11/8/2018 12:00:00 AM","","24572130","11/8/2018 12:00:00 AM","","0","0",""
"5985","11/8/2018 12:00:00 AM","","","","","0","0",""
"5986","11/14/2018 12:00:00 AM","","","","","0","0",""
"5987","11/26/2018 12:00:00 AM","","28105079","11/26/2018 12:00:00 AM","","0","0",""
"5988","11/26/2018 12:00:00 AM","","","","","0","0",""
"5989","11/28/2018 12:00:00 AM","","28105080","11/28/2018 12:00:00 AM","","0","0",""
"5990","12/5/2018 12:00:00 AM","","","","","0","0",""
"5991","12/6/2018 12:00:00 AM","","","","","0","0",""
"5992","12/6/2018 12:00:00 AM","","","","","0","0",""
"5993","12/31/2018 12:00:00 AM","","","","","0","0",""
"5994","1/1/2019 12:00:00 AM","","","","","0","0",""
"5995","1/1/2019 12:00:00 AM","","","","","0","0",""
"5996","1/6/2019 12:00:00 AM","","","","","0","0",""
"5997","2/1/2019 12:00:00 AM","","","","","0","0",""
"5998","1/30/2019 12:00:00 AM","","","","","0","0",""
"5999","2/7/2019 12:00:00 AM","","","","","0","0",""
"6000","2/9/2019 12:00:00 AM","","","","","0","0",""
"6001","2/14/2019 12:00:00 AM","","28105081","2/14/2019 12:00:00 AM","","0","0",""
"6002","2/14/2019 12:00:00 AM","","","","","0","0",""
"6003","2/14/2019 12:00:00 AM","","","","","0","0",""
"6004","2/18/2019 12:00:00 AM","","28105082","2/18/2019 12:00:00 AM","","0","0",""
"6005","3/1/2019 12:00:00 AM","","","","","0","0",""
"6006","3/1/2019 12:00:00 AM","","","","","0","0",""
"6007","3/1/2019 12:00:00 AM","","","","","0","0",""
"6008","3/1/2019 12:00:00 AM","","","","","0","0",""
"6009","3/8/2019 12:00:00 AM","","","","","0","0",""
"6010","3/9/2019 12:00:00 AM","","28105083","3/8/2019 12:00:00 AM","","0","0",""
"6011","3/24/2019 12:00:00 AM","","","","","0","0",""
"6012","3/24/2019 12:00:00 AM","","","","","0","0",""
"6013","3/24/2019 12:00:00 AM","","","","","0","0",""
"6014","3/25/2019 12:00:00 AM","","","","","0","0",""
"6015","3/25/2019 12:00:00 AM","","","","","0","0",""
"6016","3/25/2019 12:00:00 AM","","","","","0","0",""
"6017","3/25/2019 12:00:00 AM","","","","","0","0",""
"6018","3/25/2019 12:00:00 AM","","28105084","","","0","0",""
"6019","3/30/2019 12:00:00 AM","","28105085","3/30/2019 12:00:00 AM","","0","0",""
"6020","4/1/2019 12:00:00 AM","","","","","0","0",""
"6021","4/1/2019 12:00:00 AM","","","","","0","0",""
"6022","3/30/2019 12:00:00 AM","","","","","0","0",""
"6023","4/2/2019 12:00:00 AM","","00000199","4/1/2019 12:00:00 AM","","0","0",""
"6024","4/2/2019 12:00:00 AM","","28105087","4/2/2019 12:00:00 AM","","0","0",""
"6025","4/3/2019 12:00:00 AM","","28105086","4/2/2019 12:00:00 AM","","0","0",""
"6026","4/2/2019 12:00:00 AM","","00000199","4/1/2019 12:00:00 AM","","0","0",""
"6027","4/3/2019 12:00:00 AM","","","","","0","0",""
"6028","4/3/2019 12:00:00 AM","","","","","0","0",""
"6029","4/4/2019 12:00:00 AM","","","","","0","0",""
"6030","4/4/2019 12:00:00 AM","","","","","0","0",""
"6031","3/5/2019 12:00:00 AM","","","","","0","0",""
"6032","4/9/2019 12:00:00 AM","","28105088","4/9/2019 12:00:00 AM","","0","0",""
"6033","4/18/2019 12:00:00 AM","","28105089","","","0","0",""
"6034","4/18/2019 12:00:00 AM","","","","","0","0",""
"6035","4/20/2019 12:00:00 AM","","","","","0","0",""
"6036","5/1/2019 12:00:00 AM","","","","","0","0",""
"6037","5/1/2019 12:00:00 AM","","","","","0","0",""
"6038","4/29/2019 12:00:00 AM","","","","","0","0",""
"6039","4/30/2019 12:00:00 AM","","19040145","","","0","0",""
"6040","5/3/2019 12:00:00 AM","","28105090","5/3/2019 12:00:00 AM","","0","0",""
"6041","5/6/2019 12:00:00 AM","","","","","0","0",""
"6042","5/6/2019 12:00:00 AM","","","","","0","0",""
"6043","5/6/2019 12:00:00 AM","","","","","0","0",""
"6044","5/6/2019 12:00:00 AM","","","","","0","0",""
"6045","5/1/2019 12:00:00 AM","","","","","0","0",""
"6046","5/13/2019 12:00:00 AM","","","","","0","0",""
"6047","5/14/2019 12:00:00 AM","","","","","0","0",""
"6048","5/19/2019 12:00:00 AM","","","","","0","0",""
"6049","5/20/2019 12:00:00 AM","","","","","0","0",""
"6050","5/8/2019 12:00:00 AM","","","","","0","0",""
"6051","5/20/2019 12:00:00 AM","","","","","0","0",""
"6052","5/8/2019 12:00:00 AM","","","","","0","0",""
"6053","5/20/2019 12:00:00 AM","","","","","0","0",""
"6054","5/22/2019 12:00:00 AM","","","","","0","0",""
"6055","5/22/2019 12:00:00 AM","","","","","0","0",""
"6056","5/22/2019 12:00:00 AM","","","","","0","0",""
"6057","5/22/2019 12:00:00 AM","","","","","0","0",""
"6058","5/22/2019 12:00:00 AM","","","","","0","0",""
"6059","5/28/2019 12:00:00 AM","","","","","0","0",""
"6060","6/1/2019 12:00:00 AM","","","","","0","0",""
"6061","6/1/2019 12:00:00 AM","","","","","0","0",""
"6062","6/4/2019 12:00:00 AM","","","","","0","0",""
"6063","6/10/2019 12:00:00 AM","","","","","0","0",""
"6064","6/13/2019 12:00:00 AM","","","","","0","0",""
"6065","6/13/2019 12:00:00 AM","","","","","0","0",""
"6066","6/14/2019 12:00:00 AM","","","","","0","0",""
"6067","6/14/2019 12:00:00 AM","","","","","0","0",""
"6068","6/14/2019 12:00:00 AM","","","","","0","0",""
"6069","6/14/2019 12:00:00 AM","","","","","0","0",""
"6070","5/23/2019 12:00:00 AM","","","","","0","0",""
"6071","6/4/2019 12:00:00 AM","","","","","0","0",""
"6072","6/13/2019 12:00:00 AM","","","","","0","0",""
"6073","6/14/2019 12:00:00 AM","","","","","0","0",""
"6074","6/22/2019 12:00:00 AM","","","","","0","0",""
"6075","6/21/2019 12:00:00 AM","","","","","0","0",""
"6076","6/25/2019 12:00:00 AM","","28105091","6/25/2019 12:00:00 AM","","0","0",""
"6077","6/26/2019 12:00:00 AM","","","","","0","0",""
"6078","6/26/2019 12:00:00 AM","","","","","0","0",""
"6079","6/26/2019 12:00:00 AM","","","","","0","0",""
"6080","6/30/2019 12:00:00 AM","","","","","0","0",""
"6081","6/30/2019 12:00:00 AM","","","","","0","0",""
"6082","6/30/2019 12:00:00 AM","","","","","0","0",""
"6083","6/30/2019 12:00:00 AM","","","","","0","0",""
"6084","7/1/2019 12:00:00 AM","","","","","0","0",""
"6085","7/1/2019 12:00:00 AM","","","","","0","0",""
"6086","7/2/2019 12:00:00 AM","","","","","0","0",""
"6087","7/3/2019 12:00:00 AM","","","","","0","0",""
"6088","7/11/2019 12:00:00 AM","","","","","0","0",""
"6089","7/11/2019 12:00:00 AM","","","","","0","0",""
"6090","7/11/2019 12:00:00 AM","","","","","0","0",""
"6091","7/11/2019 12:00:00 AM","","","","","0","0",""
"6092","7/11/2019 12:00:00 AM","","","","","0","0",""
"6093","6/30/2019 12:00:00 AM","","","","","0","0",""
"6094","7/11/2019 12:00:00 AM","","","","","0","0",""
"6095","7/22/2019 12:00:00 AM","","28105092","7/22/2019 12:00:00 AM","","0","0",""
"6096","7/2/2019 12:00:00 AM","","","","","0","0",""
"6098","7/5/2019 12:00:00 AM","","","","","0","0",""
"6099","7/5/2019 12:00:00 AM","","","","","0","0",""
"6100","7/5/2019 12:00:00 AM","","","","","0","0",""
"6101","7/22/2019 12:00:00 AM","","","","","0","0",""
"6102","7/22/2019 12:00:00 AM","","","","","0","0",""
"6103","7/22/2019 12:00:00 AM","","","","","0","0",""
"6104","8/8/2019 12:00:00 AM","","","","","0","0",""
"6105","8/31/2019 12:00:00 AM","","","","","0","0",""
"6106","9/18/2019 12:00:00 AM","","","","","0","0",""
"6107","8/17/2019 12:00:00 AM","","","","","0","0",""
"6108","9/18/2019 12:00:00 AM","","","","","0","0",""
"6109","8/3/2019 12:00:00 AM","","","","","0","0",""
"6110","9/3/2019 12:00:00 AM","","","","","0","0",""
"6111","8/5/2019 12:00:00 AM","","","","","0","0",""
"6112","8/5/2019 12:00:00 AM","","","","","0","0",""
"6113","8/16/2019 12:00:00 AM","","","","","0","0",""
"6114","8/16/2019 12:00:00 AM","","","","","0","0",""
"6115","9/2/2019 12:00:00 AM","","","","","0","0",""
"6116","9/2/2019 12:00:00 AM","","","","","0","0",""
"6117","9/11/2019 12:00:00 AM","","","","","0","0",""
"6118","9/11/2019 12:00:00 AM","","","","","0","0",""
"6119","9/21/2019 12:00:00 AM","","","","","0","0",""
"6120","9/30/2019 12:00:00 AM","","","","","0","0",""
"6121","10/2/2019 12:00:00 AM","","","","","0","0",""
"6122","10/2/2019 12:00:00 AM","","","","","0","0",""
"6123","10/2/2019 12:00:00 AM","","","","","0","0",""
"6124","10/2/2019 12:00:00 AM","","","","","0","0",""
"6125","10/5/2019 12:00:00 AM","","28105093","","","0","0",""
"6126","10/5/2019 12:00:00 AM","","","","","0","0",""
"6127","10/5/2019 12:00:00 AM","","","","","0","0",""
"6128","10/5/2019 12:00:00 AM","","","","","0","0",""
"6129","10/7/2019 12:00:00 AM","","","","","0","0",""
"6130","10/12/2019 12:00:00 AM","","","","","0","0",""
"6131","10/12/2019 12:00:00 AM","","","","","0","0",""
"6132","10/2/2019 12:00:00 AM","","","","","0","0",""
"6133","10/2/2019 12:00:00 AM","","","","","0","0",""
"6134","10/14/2019 12:00:00 AM","","","","","0","0",""
"6135","10/15/2019 12:00:00 AM","","28105094","10/15/2019 12:00:00 AM","","0","0",""
"6136","10/14/2019 12:00:00 AM","","","","","0","0",""
"6137","11/3/2019 12:00:00 AM","","","","","0","0",""
"6138","11/3/2019 12:00:00 AM","","","","","0","0",""
"6139","11/3/2019 12:00:00 AM","","","","","0","0",""
"6140","10/3/2019 12:00:00 AM","","","","","0","0",""
"6141","9/8/2017 12:00:00 AM","","","","","0","0",""
"6142","11/7/2019 12:00:00 AM","","","","","0","0",""
"6143","11/11/2019 12:00:00 AM","","","","","0","0",""
"6144","11/14/2019 12:00:00 AM","","","","","0","0",""
"6145","11/17/2019 12:00:00 AM","","","","","0","0",""
"6146","11/18/2019 12:00:00 AM","","","","","0","0",""
"6147","11/19/2019 12:00:00 AM","","","","","0","0",""
"6148","11/21/2019 12:00:00 AM","","","","","0","0",""
"6149","11/23/2019 12:00:00 AM","","","","","0","0",""
"6150","11/24/2019 12:00:00 AM","","","","","0","0",""
"6151","11/26/2019 12:00:00 AM","","","","","0","0",""
"6152","11/30/2019 12:00:00 AM","","","","","0","0",""
"6153","11/28/2019 12:00:00 AM","","","","","0","0",""
"6154","11/30/2019 12:00:00 AM","","","","","0","0",""
"6155","12/1/2019 12:00:00 AM","","","","","0","0",""
"6156","12/1/2019 12:00:00 AM","","","","","0","0",""
"6157","12/1/2019 12:00:00 AM","","","","","0","0",""
"6158","12/2/2019 12:00:00 AM","","","","","0","0",""
"6159","12/2/2019 12:00:00 AM","","","","","0","0",""
"6160","12/3/2019 12:00:00 AM","","","","","0","0",""
"6161","12/31/2019 12:00:00 AM","","","","","0","0",""
"6162","1/1/2020 12:00:00 AM","","","","","0","0",""
"6163","1/1/2020 12:00:00 AM","","","","","0","0",""
"6164","12/31/2019 12:00:00 AM","","","","","0","0",""
"6165","12/15/2019 12:00:00 AM","","","","","0","0",""
"6166","1/2/2020 12:00:00 AM","","","","","0","0",""
"6167","12/31/2019 12:00:00 AM","","","","","0","0",""
"6168","1/2/2020 12:00:00 AM","","","","","0","0",""
"6169","1/18/2020 12:00:00 AM","","28105096","1/18/2020 12:00:00 AM","","0","0",""
"6170","2/1/2020 12:00:00 AM","","","","","0","0",""
"6171","2/1/2020 12:00:00 AM","","","","","0","0",""
"6172","2/1/2020 12:00:00 AM","","","","","0","0",""
"6173","2/1/2020 12:00:00 AM","","","","","0","0",""
"6174","1/6/2020 12:00:00 AM","","","","","0","0",""
"6175","1/30/2020 12:00:00 AM","","","","","0","0",""
"6176","2/1/2020 12:00:00 AM","","","","","0","0",""
"6177","2/2/2020 12:00:00 AM","","","","","0","0",""
"6178","2/10/2020 12:00:00 AM","","28105097","2/10/2020 12:00:00 AM","","0","0",""
"6179","2/17/2020 12:00:00 AM","","28105098","","","0","0",""
"6180","2/20/2020 12:00:00 AM","","28105099","2/20/2020 12:00:00 AM","","0","0",""
"6181","2/26/2020 12:00:00 AM","","","","","0","0",""
"6182","2/29/2020 12:00:00 AM","","","","","0","0",""
"6183","3/1/2020 12:00:00 AM","","","","","0","0",""
"6184","3/1/2020 12:00:00 AM","","","","","0","0",""
"6185","2/29/2020 12:00:00 AM","","","","","0","0",""
"6186","3/1/2020 12:00:00 AM","","","","","0","0",""
"6187","3/2/2020 12:00:00 AM","","28105100","3/2/2020 12:00:00 AM","","0","0",""
"6188","3/4/2020 12:00:00 AM","","","","","0","0",""
"6189","3/13/2020 12:00:00 AM","","","","","0","0",""
"6190","3/12/2020 12:00:00 AM","","","","","0","0",""
"6191","3/12/2020 12:00:00 AM","","","","","0","0",""
"6192","3/15/2020 12:00:00 AM","","","","","0","0",""
"6193","3/1/2020 12:00:00 AM","","","","","0","0",""
"6194","3/1/2020 12:00:00 AM","","","","","0","0",""
"6195","3/21/2020 12:00:00 AM","","","","","0","0",""
"6196","3/21/2020 12:00:00 AM","","","","","0","0",""
"6197","3/21/2020 12:00:00 AM","","","","","0","0",""
"6198","3/15/2020 12:00:00 AM","","","","","0","0",""
"6199","3/30/2020 12:00:00 AM","","","","","0","0",""
"6200","3/30/2020 12:00:00 AM","","","","","0","0",""
"6201","4/1/2020 12:00:00 AM","","","","","0","0",""
"6202","4/1/2020 12:00:00 AM","","","","","0","0",""
"6203","3/30/2020 12:00:00 AM","","","","","0","0",""
"6204","3/31/2020 12:00:00 AM","","","","","0","0",""
"6205","3/31/2020 12:00:00 AM","","","","","0","0",""
"6206","3/30/2020 12:00:00 AM","","","","","0","0",""
"6207","3/30/2020 12:00:00 AM","","","","","0","0",""
"6208","4/4/2020 12:00:00 AM","","","","","0","0",""
"6209","4/10/2020 12:00:00 AM","","","","","0","0",""
"6210","4/11/2020 12:00:00 AM","","","","","0","0",""
"6211","4/12/2020 12:00:00 AM","","","","","0","0",""
"6212","4/13/2020 12:00:00 AM","","40790801","4/13/2020 12:00:00 AM","","0","0",""
"6213","4/14/2020 12:00:00 AM","","","","","0","0",""
"6215","4/15/2020 12:00:00 AM","","40790802","","","0","0",""
"6216","4/15/2020 12:00:00 AM","","","","","0","0",""
"6218","4/15/2020 12:00:00 AM","","","","","0","0",""
"6219","4/15/2020 12:00:00 AM","","40790802","","","0","0",""
"6220","4/19/2020 12:00:00 AM","","","","","0","0",""
"6221","4/20/2020 12:00:00 AM","","40790804","4/20/2020 12:00:00 AM","","0","0",""
"6222","4/30/2020 12:00:00 AM","","","","","0","0",""
"6223","5/1/2020 12:00:00 AM","","","","","0","0",""
"6224","5/1/2020 12:00:00 AM","","","","","0","0",""
"6225","4/30/2020 12:00:00 AM","","","","","0","0",""
"6226","4/30/2020 12:00:00 AM","","","","","0","0",""
"6227","4/30/2020 12:00:00 AM","","","","","0","0",""
"6228","5/4/2020 12:00:00 AM","","40790805","5/4/2020 12:00:00 AM","","0","0",""
"6229","4/23/2020 12:00:00 AM","","","","","0","0",""
"6230","5/3/2020 12:00:00 AM","","","","","0","0",""
"6231","5/4/2020 12:00:00 AM","","","","","0","0",""
"6232","5/4/2020 12:00:00 AM","","","","","0","0",""
"6233","5/4/2020 12:00:00 AM","","","","","0","0",""
"6234","5/4/2020 12:00:00 AM","","","","","0","0",""
"6235","5/5/2020 12:00:00 AM","","","","","0","0",""
"6236","5/5/2020 12:00:00 AM","","40790806","5/5/2020 12:00:00 AM","","0","0",""
"6237","5/5/2020 12:00:00 AM","","","","","0","0",""
"6238","5/5/2020 12:00:00 AM","","","","","0","0",""
"6239","5/7/2020 12:00:00 AM","","40790807","5/7/2020 12:00:00 AM","","0","0",""
"6240","5/7/2020 12:00:00 AM","","40790807","5/7/2020 12:00:00 AM","","0","0",""
"6241","5/8/2020 12:00:00 AM","","","5/4/2020 12:00:00 AM","","0","0",""
"6242","5/11/2020 12:00:00 AM","","40790808","5/7/2020 12:00:00 AM","","0","0",""
"6243","5/10/2020 12:00:00 AM","","","","","0","0",""
"6244","5/10/2020 12:00:00 AM","","","","","0","0",""
"6245","5/11/2020 12:00:00 AM","","","","","0","0",""
"6246","5/12/2020 12:00:00 AM","","","","","0","0",""
"6247","5/13/2020 12:00:00 AM","","","","","0","0",""
"6248","5/12/2020 12:00:00 AM","","","","","0","0",""
"6249","5/14/2020 12:00:00 AM","","40790809","","","0","0",""
"6250","5/14/2020 12:00:00 AM","","","","","0","0",""
"6251","5/18/2020 12:00:00 AM","","","","","0","0",""
"6252","5/18/2020 12:00:00 AM","","","","","0","0",""
"6253","5/28/2020 12:00:00 AM","","40790810","5/21/2020 12:00:00 AM","","0","0",""
"6254","5/30/2020 12:00:00 AM","","","","","0","0",""
"6255","7/1/2020 12:00:00 AM","","","","","0","0",""
"6256","6/1/2020 12:00:00 AM","","","","","0","0",""
"6257","6/2/2020 12:00:00 AM","","","","","0","0",""
"6258","6/1/2020 12:00:00 AM","","","","","0","0",""
"6259","6/1/2020 12:00:00 AM","","","","","0","0",""
"6260","6/3/2020 12:00:00 AM","","40790811","6/3/2020 12:00:00 AM","","0","0",""
"6261","6/2/2020 12:00:00 AM","","","","","0","0",""
"6262","6/4/2020 12:00:00 AM","","","","","0","0",""
"6263","6/7/2020 12:00:00 AM","","","","","0","0",""
"6264","7/1/2020 12:00:00 AM","","","","","0","0",""
"6265","7/1/2020 12:00:00 AM","","","","","0","0",""
"6267","6/30/2020 12:00:00 AM","","","","","0","0",""
"6268","6/30/2020 12:00:00 AM","","","","","0","0",""
"6269","6/30/2020 12:00:00 AM","","","","","0","0",""
"6270","6/9/2020 12:00:00 AM","","","","","0","0",""
"6271","6/9/2020 12:00:00 AM","","40790812","6/9/2020 12:00:00 AM","","0","0",""
"6272","6/14/2020 12:00:00 AM","","","","","0","0",""
"6273","6/15/2020 12:00:00 AM","","40790813","6/15/2020 12:00:00 AM","","0","0",""
"6274","6/16/2020 12:00:00 AM","","","","","0","0",""
"6275","6/18/2020 12:00:00 AM","","","","","0","0",""
"6276","6/18/2020 12:00:00 AM","","40790814","6/18/2020 12:00:00 AM","","0","0",""
"6277","6/21/2020 12:00:00 AM","","","","","0","0",""
"6278","6/22/2020 12:00:00 AM","","40790815","6/22/2020 12:00:00 AM","","0","0",""
"6279","9/10/2017 12:00:00 AM","","","","","0","0",""
"6280","6/24/2020 12:00:00 AM","","","","","0","0",""
"6281","6/24/2020 12:00:00 AM","","40790816","6/24/2020 12:00:00 AM","","0","0",""
"6282","6/29/2020 12:00:00 AM","","","","","0","0",""
"6283","6/29/2020 12:00:00 AM","","","","","0","0",""
"6284","6/29/2020 12:00:00 AM","","","","","0","0",""
"6285","6/29/2020 12:00:00 AM","","","","","0","0",""
"6286","7/1/2020 12:00:00 AM","","","","","0","0",""
"6287","7/1/2020 12:00:00 AM","","","","","0","0",""
"6288","7/2/2020 12:00:00 AM","","","","","0","0",""
"6289","6/28/2020 12:00:00 AM","","","","","0","0",""
"6290","7/2/2020 12:00:00 AM","","","","","0","0",""
"6291","7/3/2020 12:00:00 AM","","","","","0","0",""
"6292","7/6/2020 12:00:00 AM","","","","","0","0",""
"6293","7/6/2020 12:00:00 AM","","","","","0","0",""
"6294","7/6/2020 12:00:00 AM","","","","","0","0",""
"6295","7/6/2020 12:00:00 AM","","","","","0","0",""
"6296","7/6/2020 12:00:00 AM","","","","","0","0",""
"6297","7/7/2020 12:00:00 AM","","","","","0","0",""
"6298","7/7/2020 12:00:00 AM","","","","","0","0",""
"6299","7/7/2020 12:00:00 AM","","","","","0","0",""
"6300","7/8/2020 12:00:00 AM","","40790817","7/8/2020 12:00:00 AM","","0","0",""
"6301","7/8/2020 12:00:00 AM","","","","","0","0",""
"6302","7/8/2020 12:00:00 AM","","","","","0","0",""
"6303","7/9/2020 12:00:00 AM","","","","","0","0",""
"6304","7/13/2020 12:00:00 AM","","","","","0","0",""
"6305","7/27/2020 12:00:00 AM","","40790818","7/27/2020 12:00:00 AM","","0","0",""
"6306","7/28/2020 12:00:00 AM","","40790819","7/28/2020 12:00:00 AM","","0","0",""
"6307","7/28/2020 12:00:00 AM","","","8/1/2020 12:00:00 AM","","0","0",""
"6308","7/28/2020 12:00:00 AM","","","","","0","0",""
"6309","8/1/2020 12:00:00 AM","","","","","0","0",""
"6310","8/1/2020 12:00:00 AM","","","","","0","0",""
"6311","7/30/2020 12:00:00 AM","","","","","0","0",""
"6312","7/30/2020 12:00:00 AM","","","","","0","0",""
"6313","8/6/2020 12:00:00 AM","","","","","0","0",""
"6314","7/30/2020 12:00:00 AM","","","","","0","0",""
"6315","8/10/2020 12:00:00 AM","","","","","0","0",""
"6316","8/12/2020 12:00:00 AM","","","","","0","0",""
"6317","8/15/2020 12:00:00 AM","","","","","0","0",""
"6318","8/16/2020 12:00:00 AM","","","","","0","0",""
"6319","8/5/2020 12:00:00 AM","","","","","0","0",""
"6320","8/25/2020 12:00:00 AM","","","","","0","0",""
"6321","9/1/2020 12:00:00 AM","","","","","0","0",""
"6322","8/9/2020 12:00:00 AM","","","","","0","0",""
"6323","8/31/2020 12:00:00 AM","","","","","0","0",""
"6324","9/1/2020 12:00:00 AM","","","","","0","0",""
"6325","9/1/2020 12:00:00 AM","","","","","0","0",""
"6678","12/17/2021 12:00:00 AM","","","","","0","0",""
"6679","12/19/2021 12:00:00 AM","","","","","0","0",""
"6680","12/26/2021 12:00:00 AM","","","","","0","0",""
"6681","12/27/2021 12:00:00 AM","","1813282755","12/29/2021 12:00:00 AM","","0","0",""
"6682","12/27/2021 12:00:00 AM","","","","","0","0",""
"6683","12/27/2021 12:00:00 AM","","1813282756","12/27/2021 12:00:00 AM","","0","0",""
"6684","12/29/2021 12:00:00 AM","","","","","0","0",""
"6685","1/2/2022 12:00:00 AM","","","","","0","0",""
"6686","12/29/2021 12:00:00 AM","","","","","0","0",""
