"TR_No","SL","Item","P","Q","R","W","Amount","VType","Account_Party","Control_Code","Narration","AC_Party2","GatePassNo","GatePassDt","Veh_No","Spindles","Frame","E_S_D","Item_Spec","Entry_DT","UNarration","DNarration","Tare_W","Kat_W","Org_W","Bill_PB","Tar_R","Invt_cat","Tax_am"
"6787","7273","1","","","","","15000","101","880","5","Cash May","0","","","","0","0","0","0","5/20/2022 2:42:18 PM","کيش  مئى  ","","","","","1","0","0","False"
"6788","7274","1","","","","","3000","102","872","5","Cash Paid","0","","","","0","0","0","0","5/29/2022 12:18:42 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6789","7275","1","","","","","2000","102","871","5","Cash Paid","0","","","","0","0","0","0","5/29/2022 12:18:59 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6790","7276","1","","","","","97550","101","872","5","Closing","0","","","","0","0","0","0","5/29/2022 12:20:39 PM","کلوزنگ  ","","","","","1","0","0","False"
"6791","7277","1","","","","","18800","101","871","5","Cash Received","0","","","","0","0","0","0","5/29/2022 12:21:39 PM","کيش  وصول  ","","","","","1","0","0","False"
"6792","7278","1","","","","","2000","102","355","5","Cash Paid","0","","","","0","0","0","0","5/29/2022 12:58:56 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6793","7279","1","","","","","21000","102","870","5","Easy Paisa Transfer Cash","0","","","","0","0","0","0","5/30/2022 1:26:48 PM","ایزی  پیسہ  ٹرانسفر  کيش  ","","","","","1","0","0","False"
"6794","7280","1","","","","","1453","101","355","5","Cash Paid","0","","","","0","0","0","0","6/4/2022 11:48:33 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6795","7281","1","","","","","1440","101","355","5","Cash Paid","0","","","","0","0","0","0","6/4/2022 11:53:07 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6796","7282","1","","","","","500","102","867","5","Cash Easy Paisa","0","","","","0","0","0","0","6/5/2022 4:53:44 PM","کيش  ایزی  پیسہ  ","","","","","1","0","0","False"
"6797","7283","1","","","","","500","102","873","5","Cash Easy Paisa","0","","","","0","0","0","0","6/5/2022 4:54:51 PM","کيش  ایزی  پیسہ  ","","","","","1","0","0","False"
"6798","7284","1","","","","","4000","102","872","5","Cash Paid","0","","","","0","0","0","0","6/30/2022 12:37:25 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6798","7285","1","","","","","1000","102","871","5","Cash Paid","0","","","","0","0","0","0","6/30/2022 12:37:32 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6798","7286","1","","","","","21000","102","870","5","Paid To Easy Paisa","0","","","","0","0","0","0","6/30/2022 12:37:54 PM","پيڈ  ٹو  ایزی  پیسہ  ","","","","","1","0","0","False"
"6798","7287","1","","","","","20000","102","880","5","For Qurbani","0","","","","0","0","0","0","6/30/2022 12:38:38 PM","برائے  قربانی  ","","","","","1","0","0","False"
"6799","7288","1","","","","","15000","101","880","5","Cash July","0","","","","0","0","0","0","6/30/2022 12:38:56 PM","کيش  جولائي  ","","","","","1","0","0","False"
"6800","7289","1","","","","","1000","102","355","5","Cash Paid","0","","","","0","0","0","0","6/30/2022 12:40:25 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6801","7290","1","","","","","1662","101","355","5","Bill","0","","","","0","0","0","0","6/30/2022 12:40:57 PM","بل  ","","","","","1","0","0","False"
"6802","7291","1","","","","","5000","102","867","5","Transfer Easy paisa","0","","","","0","0","0","0","7/3/2022 5:02:34 PM","ٹرانسفر  ایزی  پیسہ  ","","","","","1","0","0","False"
"6803","7292","1","","","","","2000","102","873","5","Transfer Easy Paisa","0","","","","0","0","0","0","7/3/2022 5:03:02 PM","ٹرانسفر  ایزی  پیسہ  ","","","","","1","0","0","False"
"6804","7293","1","","","","","2000","102","872","5","Cash","0","","","","0","0","0","0","7/8/2022 1:58:08 PM","کيش  ","","","","","1","0","0","False"
"6805","7294","1","","","","","25000","102","884","5","Opening Cash Paid","0","","","","0","0","0","0","7/20/2022 12:06:10 PM","اوپننگ  کيش  پيڈ  ","","","","","1","0","0","False"
"6806","7295","1","","","","","100","102","884","5","Easy Paisa Transfer","0","","","","0","0","0","0","7/20/2022 12:06:49 PM","ایزی  پیسہ  ٹرانسفر  ","","","","","1","0","0","False"
"6807","7296","1","","","","","2000","102","355","5","Cash Paid","0","","","","0","0","0","0","7/31/2022 11:31:22 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6809","7297","1","","","","","1547","101","355","5","Bill","0","","","","0","0","0","0","7/31/2022 11:32:21 AM","بل  ","","","","","1","0","0","False"
"6810","7298","1","","","","","4000","102","872","5","Cash Paid","0","","","","0","0","0","0","7/31/2022 11:32:34 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6811","7299","1","","","","","1000","102","871","5","Cash Paid","0","","","","0","0","0","0","7/31/2022 11:32:43 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6812","7300","1","","","","","21000","102","870","5","Instalment Viagnor Monthly","0","","","","0","0","0","0","7/31/2022 11:32:57 AM","قسط  ویگنار  ماہانہ  ","","","","","1","0","0","False"
"6813","7301","1","","","","","15000","101","880","5","Cash Month Augast","0","","","","0","0","0","0","7/31/2022 11:33:35 AM","کيش  ماہ  اگست  ","","","","","1","0","0","False"
"6814","7302","1","","","","","100000","101","878","5","Cash Received","0","","","","0","0","0","0","7/31/2022 11:37:28 AM","کيش  وصول  ","","","","","1","0","0","False"
"6815","7303","1","","","","","200000","102","878","5","01.05.2022 To 30.04.2023 Contract Agriculture Land 3 Accor 3 Kanal Rate 60000/-","0","","","","0","0","0","0","7/31/2022 11:38:57 AM","01 .05 .2022  ٹو  30 .04 .2023  ٹھیکہ  زرعی  زمين  3  ایکڑ  3  کینال  ریٹ  60000 / -","","","","","1","0","0","False"
"6816","7304","1","","","","","300000","201","875","5","Cash Received Mian Asad Sb","843","","","","0","0","0","0","8/3/2022 2:26:31 PM","کيش  وصول  مياں  اسد  صاحب  ","","","","","1","0","0","False"
"6817","7305","1","","","","","10000","102","870","5","Transfer To Jazz Cash (Abdul Rehman , Arslan 0306-7898597)","0","","","","0","0","0","0","8/6/2022 11:15:51 AM","ٹرانسفر  ٹو  جاز  کيش   ( عبدل  رحمان   ،  ارسلان  0306 -7898597 )  ","","","","","1","0","0","False"
"6818","7306","1","","","","","492000","201","853","5","Cash Paid","843","","","","0","0","0","0","8/8/2022 11:53:12 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6819","7307","1","","","","","275000","101","875","5","Cash Received","0","","","","0","0","0","0","8/17/2022 5:01:20 PM","کيش  وصول  ","","","","","1","0","0","False"
"6820","7308","1","","","","","200000","102","843","5","Cash Paid","0","","","","0","0","0","0","8/17/2022 5:02:50 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6821","7309","1","","","","","2000000","102","873","5","Property Sale 2 Marla","0","","","","0","0","0","0","8/18/2022 1:30:26 PM","پراپرٹى  فروختگى  2  مرلہ  ","","","","","1","0","0","False"
"6822","7310","1","","","","","500000","101","873","5","Cash Received Ikram","0","","","","0","0","0","0","8/18/2022 1:31:46 PM","کيش  وصول  اکرام  ","","","","","1","0","0","False"
"6823","7311","1","","","","","1480000","101","873","5","Cash Received","0","","","","0","0","0","0","8/18/2022 1:32:37 PM","کيش  وصول  ","","","","","1","0","0","False"
"6824","7312","1","","","","","20000","101","873","5","Cash Received","0","","","","0","0","0","0","8/18/2022 1:33:09 PM","کيش  وصول  ","","","","","1","0","0","False"
"6826","7314","1","","","","","30000","102","884","5","Cash Paid Easy Paisa","0","","","","0","0","0","0","8/21/2022 1:00:23 PM","کيش  پيڈ  ایزی  پیسہ  ","","","","","1","0","0","False"
"6827","7315","1","","","","","20000","102","884","5","Cash Paid Easy Paisa","0","","","","0","0","0","0","8/21/2022 2:17:38 PM","کيش  پيڈ  ایزی  پیسہ  ","","","","","1","0","0","False"
"6828","7316","1","","","","","50000","101","884","5","Cheque Paid To Sufi Flour Mills Ch Zafar","0","","","","0","0","0","0","8/23/2022 12:35:16 PM","چيک  پيڈ  ٹو  صوفى  فلور  ملز  چوہدرى  ظفر  ","","","","","1","0","0","False"
"6829","7317","1","","","","","21000","102","870","5","Cash Paid easy paisa","0","","","","0","0","0","0","8/28/2022 12:38:39 PM","کيش  پيڈ  ایزی  پیسہ  ","","","","","1","0","0","False"
"6830","7318","1","","","","","3000","102","872","5","Cash Paid","0","","","","0","0","0","0","8/28/2022 12:39:22 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6831","7319","1","","","","","2000","102","871","5","Cash Paid","0","","","","0","0","0","0","8/28/2022 12:39:38 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6832","7320","1","","","","","15000","101","880","5","Month September","0","","","","0","0","0","0","8/28/2022 12:40:06 PM","ماہ  ستمبر","","","","","1","0","0","False"
"6833","7321","1","","","","","15000","101","880","5","Cash July","0","","","","0","0","0","0","8/28/2022 12:49:34 PM","کيش  جولائي  ","","","","","1","0","0","False"
"6834","7322","1","","","","","2000","102","355","5","Cash Paid","0","","","","0","0","0","0","8/28/2022 12:52:23 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6835","7323","1","","","","","1581","101","355","5","Bill","0","","","","0","0","0","0","8/28/2022 12:52:44 PM","بل  ","","","","","1","0","0","False"
"6836","7324","1","","","","","150000","102","884","5","Easy paisa Transfer","0","","","","0","0","0","0","8/29/2022 11:02:24 AM","ایزی  پیسہ  ٹرانسفر  ","","","","","1","0","0","False"
"6837","7325","1","","","","","150000","101","884","5","Cheque Paid To S F M","0","","","","0","0","0","0","8/29/2022 11:03:26 AM","چيک  پيڈ  ٹو  ايس  ايف  ايم  ","","","","","1","0","0","False"
"6838","7326","1","","","","","35000","102","867","5","Cash Deposit","0","","","","0","0","0","0","8/30/2022 4:34:47 PM","کيش  ڈيپازٹ  ","","","","","1","0","0","False"
"6839","7327","1","","","","","15675","102","843","5","Wheat P L S","0","","","","0","0","0","0","9/1/2022 12:57:45 PM","گندم  پى  ايل  ايس  ","","","","","1","0","0","False"
"6840","7328","1","","","","","5000","102","867","5","Cash Transfer To Easy Paisa","0","","","","0","0","0","0","9/2/2022 4:14:01 PM","کيش  ٹرانسفر  ٹو  ایزی  پیسہ  ","","","","","1","0","0","False"
"6841","7329","1","","","","","15000","102","880","5","Cash For Mudrisa Aysha Saddiqa","0","","","","0","0","0","0","9/3/2022 12:24:02 PM","کيش  برائے  مدرسہ  عائشہ  صدیقہ  ","","","","","1","0","0","False"
"6842","7330","1","","","","","25000","101","867","5","A T M Cash","0","","","","0","0","0","0","9/3/2022 12:24:46 PM","اے  ٹى  ايم  کيش  ","","","","","1","0","0","False"
"6843","7331","1","","","","","2","101","867","5","A T M Exp","0","","","","0","0","0","0","9/3/2022 12:25:34 PM","اے  ٹى  ايم  خرچہ  ","","","","","1","0","0","False"
"6844","7332","1","","","","","7675","101","843","5","Cash","0","","","","0","0","0","0","9/3/2022 2:25:49 PM","کيش  ","","","","","1","0","0","False"
"6845","7333","1","","","","","2000","102","872","5","Cash Paid","0","","","","0","0","0","0","9/4/2022 11:42:11 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6846","7334","1","","","","","2000","102","871","5","Cash Paid","0","","","","0","0","0","0","9/4/2022 11:42:22 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6847","7335","1","","","","","100000","102","867","5","Online Ilyas D I K","0","","","","0","0","0","0","9/5/2022 1:42:25 PM","اون لائن  الياس  ڈى  ائى  کے  ","","","","","1","0","0","False"
"6848","7336","1","","","","","100000","101","867","5","Cheque Paid Azhar Iqbal Wheat SFM","0","","","","0","0","0","0","9/5/2022 2:26:59 PM","چيک  پيڈ  اظہر  اقبال  گندم  صوفى فلور مل  ","","","","","1","0","0","False"
"6849","7337","1","","","","","56064","201","870","5","1000 Rayal Transfer","867","","","","0","0","0","0","9/7/2022 11:52:58 AM","1000  ریال  ٹرانسفر  ","","","","","1","0","0","False"
"6850","7338","1","","","","","84000","102","867","5","Online Ilyas ( Iqbal ) For Sabir Mills","0","","","","0","0","0","0","9/9/2022 11:44:50 AM","اون لائن  الياس   (  اقبال   )  برائے  صابر  ملز  ","","","","","1","0","0","False"
"6868","7356","1","","","","","100000","102","884","5","Transfer To Easy Paisa Mushtaq Truck Wala","0","","","","0","0","0","0","9/26/2022 11:38:07 AM","ٹرانسفر  ٹو  ایزی  پیسہ  مشتاق  ٹدک  والا","","","","","1","0","0","False"
"6869","7357","1","","","","","5000","101","867","5","A T M Cash","0","","","","0","0","0","0","9/26/2022 2:38:11 PM","اے  ٹى  ايم  کيش  ","","","","","1","0","0","False"
"6870","7359","1","","","","","26","101","867","5","A T M Exp","0","","","","0","0","0","0","9/26/2022 2:42:37 PM","اے  ٹى  ايم  خرچہ  ","","","","","1","0","0","False"
"6871","7360","1","","","","","100000","101","884","5","Cheque Paid Sufi Mill","0","","","","0","0","0","0","9/28/2022 2:02:51 PM","چيک  پيڈ  صوفى  مل  ","","","","","1","0","0","False"
"6872","7361","1","","","","","5000","101","867","5","A T M Cash","0","","","","0","0","0","0","9/29/2022 2:19:03 PM","اے  ٹى  ايم  کيش  ","","","","","1","0","0","False"
"6873","7362","1","","","","","26","101","867","5","A T M Exp","0","","","","0","0","0","0","9/29/2022 2:19:26 PM","اے  ٹى  ايم  خرچہ  ","","","","","1","0","0","False"
"6874","7363","1","","","","","21000","102","870","5","Easy Paisa","0","","","","0","0","0","0","9/29/2022 2:20:43 PM","ایزی  پیسہ  ","","","","","1","0","0","False"
"6875","7364","1","","","","","3000","102","872","5","Cash","0","","","","0","0","0","0","9/29/2022 2:22:03 PM","کيش  ","","","","","1","0","0","False"
"6876","7365","1","","","","","1000","102","871","5","Cash","0","","","","0","0","0","0","9/29/2022 2:22:30 PM","کيش  ","","","","","1","0","0","False"
"6877","7366","1","","","","","1000","102","355","5","Cash","0","","","","0","0","0","0","9/29/2022 2:22:56 PM","کيش  ","","","","","1","0","0","False"
"6878","7367","1","","","","","4000","102","872","5","Cash","0","","","","0","0","0","0","9/29/2022 2:25:00 PM","کيش  ","","","","","1","0","0","False"
"6879","7368","1","","","","","1684","101","355","5","Bill","0","","","","0","0","0","0","9/29/2022 2:27:21 PM","بل  ","","","","","1","0","0","False"
"6880","7369","1","","","","","15000","101","880","5","Cash O C T","0","","","","0","0","0","0","9/29/2022 2:27:50 PM","کيش  او  سى  ٹى  ","","","","","1","0","0","False"
"6881","7370","1","","","","","15750","102","843","5","P L S Wheat","0","","","","0","0","0","0","9/29/2022 2:30:05 PM","پى  ايل  ايس  گندم  ","","","","","1","0","0","False"
"6882","7371","1","","","","","25000","101","867","5","A T M Cash","0","","","","0","0","0","0","10/7/2022 12:22:50 PM","اے  ٹى  ايم  کيش  ","","","","","1","0","0","False"
"6882","7372","1","","","","","2","101","867","5","A T M Exp","0","","","","0","0","0","0","10/7/2022 12:23:02 PM","اے  ٹى  ايم  خرچہ  ","","","","","1","0","0","False"
"6883","7373","1","","","","","3000","101","867","5","Food Exp","0","","","","0","0","0","0","10/7/2022 12:24:10 PM","فوڈ  خرچہ  ","","","","","1","0","0","False"
"6884","7374","1","","","","","100000","102","867","5","Online Ilyas D I K","0","","","","0","0","0","0","10/7/2022 12:26:45 PM","اون لائن  الياس  ڈى  ائى  کے  ","","","","","1","0","0","False"
"6885","7375","1","","","","","100000","101","867","5","Cheque Paid To Sufi Flour Mills Haji Afzal","0","","","","0","0","0","0","10/7/2022 12:27:14 PM","چيک  پيڈ  ٹو  صوفى  فلور  ملز  حاجى  افضل  ","","","","","1","0","0","False"
"6893","7384","1","","","","","2000","101","867","5","A T M Cash","0","","","","0","0","0","0","10/17/2022 12:47:00 PM","اے  ٹى  ايم  کيش  ","","","","","1","0","0","False"
"6894","7385","1","","","","","3","101","867","5","A T M Exp","0","","","","0","0","0","0","10/17/2022 12:47:14 PM","اے  ٹى  ايم  خرچہ  ","","","","","1","0","0","False"
